Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,JPM,BAC,WFC,XOM,CVX,JNJ,PFE,PG,KO,DIS,NFLX,TSLA,INTC,CSCO,V,V,MA,HD,NKE,T,T,VZ,IBM,ORCL,PEP,MCD
2020-05-07,,,,,,,,,,,,,,,,,,,,,175.73599243164062,40.30500030517578,,,,52.00266647338867,14.873303413391113,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,,,178.01539611816406,41.33475112915039,,,,54.62799835205078,15.336647033691406,,,,,
2020-05-11,,,,,,,,,,,,,,,,,,,,,176.54388427734375,40.89964294433594,,,,54.08599853515625,15.125569343566895,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,,,172.61016845703125,40.21798324584961,,,,53.96066665649414,14.873303413391113,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,,170.60635375976562,39.77562713623047,,,,52.73066711425781,14.461443901062012,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,,,174.27688598632812,39.81913375854492,,,,53.55533218383789,14.71371078491211,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,,,176.77203369140625,39.674102783203125,,,,53.27799987792969,14.574706077575684,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,,,184.3731689453125,40.406524658203125,,,,54.242000579833984,15.161603927612305,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,182.42713928222656,39.43479919433594,,,,53.867332458496094,14.909341812133789,,,,,
2020-05-20,,,,,,,,,,,,,,,,,,,,,186.76235961914062,39.3477668762207,,,,54.37066650390625,15.233682632446289,,,,,
2020-05-21,,,,,,,,,,,,,,,,,,,,,183.64100646972656,39.137474060058594,,,,55.17333221435547,15.326350212097168,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,,183.87220764160156,39.23173904418945,,,,54.45866775512695,15.382981300354004,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,186.14578247070312,39.37678909301758,,,,54.591331481933594,15.866918563842773,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,,185.76048278808594,39.98591995239258,,,,54.68199920654297,16.397188186645508,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,187.1477813720703,40.406524658203125,,,,53.72066879272461,15.990472793579102,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,188.09182739257812,41.61030960083008,,,,55.66666793823242,15.887514114379883,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,,,187.23440551757812,40.450035095214844,,,,59.87333297729492,15.923547744750977,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,,189.17088317871094,40.89964294433594,,,,58.770668029785156,15.954434394836426,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,,189.66217041015625,41.211463928222656,,,,58.86399841308594,16.222143173217773,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,,186.55044555664062,41.4942741394043,,,,57.62533187866211,16.371448516845703,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,,192.30181884765625,41.871360778808594,,,,59.04399871826172,16.87082290649414,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,,192.2921905517578,42.125179290771484,,,,63.327999114990234,17.10764503479004,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,,191.791259765625,41.95838928222656,,,,62.711334228515625,16.793603897094727,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,,,193.1400146484375,42.096168518066406,,,,68.336669921875,16.546485900878906,,,,,
2020-06-11,,,,,,,,,,,,,,,,,,,,,181.96473693847656,40.9359016418457,,,,64.85600280761719,15.532280921936035,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,,185.22097778320312,40.99391174316406,,,,62.35200119018555,15.702173233032227,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,,184.73927307128906,40.718345642089844,,,,66.05999755859375,15.702173233032227,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,,185.81825256347656,41.2767219543457,,,,65.47533416748047,15.846321105957031,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,,186.47337341308594,41.0809326171875,,,,66.11933135986328,15.578615188598633,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,,186.810546875,41.254974365234375,,,,66.9306640625,15.62495231628418,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,,185.16314697265625,40.72560119628906,,,,66.72666931152344,15.604354858398438,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,,187.8220977783203,40.363006591796875,,,,66.28800201416016,15.501388549804688,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,,190.721923828125,39.84089279174805,,,,66.78533172607422,15.573464393615723,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,,184.4020538330078,39.10846710205078,,,,64.0566635131836,15.146162033081055,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,,186.8779296875,39.36227798461914,,,,65.73200225830078,15.300609588623047,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,182.34042358398438,38.550086975097656,,,,63.982666015625,14.971120834350586,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,,,184.3731689453125,39.65958786010742,,,,67.29000091552734,15.398427963256836,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,186.09767150878906,39.978668212890625,,,,71.98733520507812,15.563172340393066,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,,,186.68528747558594,39.64509201049805,,,,74.64199829101562,15.393280982971191,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,188.506103515625,39.73211669921875,,,,80.57733154296875,15.485943794250488,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,,190.51959228515625,40.058441162109375,,,,91.43866729736328,15.697025299072266,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,187.08993530273438,39.91341018676758,,,,92.65733337402344,15.609506607055664,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,,187.92807006835938,40.15997314453125,,,,91.05867004394531,15.681580543518066,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,,185.17283630371094,39.554988861083984,,,,92.9520034790039,15.559630393981934,,,,,
2020-07-10,,,,,,,,,,,,,,,,,,,,,185.50033569335938,39.95831298828125,,,,102.97666931152344,15.870405197143555,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,,182.09959411621094,39.92897415161133,,,,99.80400085449219,15.675508499145508,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,,186.25177001953125,40.65495300292969,,,,101.12000274658203,15.780861854553223,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,,189.35389709472656,40.37628936767578,,,,103.06732940673828,15.8071928024292,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,,186.41558837890625,40.9042854309082,,,,100.04266357421875,16.007352828979492,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,,187.94735717773438,41.28561019897461,,,,100.05599975585938,15.933608055114746,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,,,191.20355224609375,40.970279693603516,,,,109.53333282470703,15.722918510437012,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,,,189.28643798828125,40.948280334472656,,,,104.55733489990234,15.933608055114746,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,,191.57931518554688,40.882286071777344,,,,106.15533447265625,15.886204719543457,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,,190.20164489746094,40.95561599731445,,,,100.87133026123047,15.74925708770752,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,,,188.00514221191406,41.68892288208008,,,,94.46666717529297,15.575433731079102,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,,189.70069885253906,41.70359420776367,,,,102.63999938964844,15.427950859069824,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,,189.53697204589844,42.15091323852539,,,,98.43267059326172,15.638640403747559,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,,191.3095703125,42.12891387939453,,,,99.94066619873047,15.570167541503906,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,,186.9550323486328,42.01891326904297,,,,99.16600036621094,15.575433731079102,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,183.4290008544922,42.15091323852539,,,,95.38400268554688,15.58070182800293,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,,183.7084503173828,41.974918365478516,,,,99.0,15.601768493652344,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,185.24981689453125,42.466243743896484,,,,99.13333129882812,15.8071928024292,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,,188.92034912109375,42.19491195678711,,,,99.00133514404297,15.722918510437012,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,,,191.49264526367188,42.407569885253906,,,,99.30533599853516,15.717652320861816,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,,189.17088317871094,42.9208984375,,,,96.84733581542969,15.81246280670166,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,,,189.58509826660156,43.25822067260742,,,,94.57133483886719,15.907271385192871,,,,,
2020-08-11,,,,,,,,,,,,,,,,,,,,,190.52923583984375,42.906219482421875,,,,91.6259994506836,15.907271385192871,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,,191.46372985839844,42.97222137451172,,,,103.65066528320312,15.896737098693848,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,,,190.63394165039062,42.9135627746582,,,,108.06666564941406,15.754522323608398,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,,189.72698974609375,43.11155700683594,,,,110.04733276367188,15.8071928024292,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,192.41888427734375,43.10422134399414,,,,122.3759994506836,15.722918510437012,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,192.01364135742188,43.397552490234375,,,,125.80599975585938,15.691312789916992,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,193.92408752441406,43.30221939086914,,,,125.23533630371094,15.659706115722656,,,,,
2020-08-20,,,,,,,,,,,,,,,,,,,,,196.97293090820312,43.23622131347656,,,,133.45533752441406,15.628106117248535,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,196.9536895751953,43.25822067260742,,,,136.6653289794922,15.638640403747559,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,199.15353393554688,43.683536529541016,,,,134.27999877929688,15.817728996276855,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,200.78411865234375,43.57353591918945,,,,134.8893280029297,15.74925708770752,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,202.8681640625,43.60287857055664,,,,143.54466247558594,15.79665756225586,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,203.61109924316406,43.580875396728516,,,,149.25,15.74925708770752,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,208.1265411376953,43.45621871948242,,,,147.55999755859375,15.822999000549316,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,204.537353515625,43.46354675292969,,,,166.10667419433594,15.701847076416016,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,,,205.84951782226562,43.38288497924805,,,,158.35000610351562,15.522761344909668,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,208.86952209472656,44.38751983642578,,,,149.1233367919922,15.64391040802002,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,201.61390686035156,44.446189880371094,,,,135.6666717529297,15.585968017578125,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,,197.46505737304688,44.350860595703125,,,,139.44000244140625,15.496423721313477,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,,,193.08462524414062,43.969539642333984,,,,110.06999969482422,15.543829917907715,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,,,196.8861541748047,44.0281982421875,,,,122.09333038330078,15.470087051391602,,,,,
2020-09-10,,,,,,,,,,,,,,,,,,,,,194.4546661376953,43.654212951660156,,,,123.77999877929688,15.227785110473633,,,,,
2020-09-11,,,,,,,,,,,,,,,,,,,,,193.6249542236328,43.844871520996094,,,,124.23999786376953,15.275198936462402,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,,,197.77377319335938,44.233524322509766,,,,139.8733367919922,15.348938941955566,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,,,198.1693572998047,44.43885803222656,,,,149.9199981689453,15.338403701782227,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,,197.9185028076172,44.270198822021484,,,,147.25332641601562,15.401607513427734,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,,,198.05361938476562,44.43152618408203,,,,141.14332580566406,15.312067031860352,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,,,,195.4871368408203,44.255523681640625,,,,147.38333129882812,15.238327026367188,,,,,
2020-09-21,,,,,,,,,,,,,,,,,,,,,190.50852966308594,43.71287155151367,,,,149.79666137695312,15.080307960510254,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,,,193.50918579101562,43.86687088012695,,,,141.41000366210938,15.01710033416748,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,,,188.50161743164062,43.19955825805664,,,,126.78666687011719,14.679987907409668,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,,188.64637756347656,43.40488815307617,,,,129.26333618164062,14.76953125,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,,,,190.31552124023438,43.55154800415039,,,,135.77999877929688,14.76953125,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,,193.27764892578125,43.5295524597168,,,,140.39999389648438,14.948622703552246,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,,,192.42852783203125,43.441551208496094,,,,139.69000244140625,14.906482696533203,,,,,
2020-09-30,,,,,,,,,,,,,,,,,,,,,192.93991088867188,43.6248779296875,,,,143.00332641601562,15.01710033416748,,,,,
2020-10-01,,,,,,,,,,,,,,,,,,,,,196.20106506347656,43.595542907714844,,,,149.3866729736328,15.006566047668457,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,,194.3775634765625,43.441551208496094,,,,138.3633270263672,15.106645584106445,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,,,196.38442993164062,43.74953079223633,,,,141.89332580566406,15.101373672485352,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,,,193.40304565429688,43.60287857055664,,,,137.9933319091797,15.122443199157715,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,,,195.35202026367188,43.71287155151367,,,,141.76666259765625,15.169851303100586,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,,195.84410095214844,43.86703109741211,,,,141.97332763671875,15.438847541809082,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,,199.37539672851562,43.970787048339844,,,,144.6666717529297,15.282353401184082,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,,199.14385986328125,44.13382339477539,,,,147.43333435058594,15.179819107055664,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,,,197.13697814941406,43.99302673339844,,,,148.88333129882812,14.974761962890625,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,,,195.0915069580078,43.303775787353516,,,,153.76666259765625,14.834460258483887,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,,,192.5347137451172,43.103675842285156,,,,149.6266632080078,14.812874794006348,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,,,,193.21969604492188,43.02214431762695,,,,146.55667114257812,14.748117446899414,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,,,190.04534912109375,42.4662971496582,,,,143.61000061035156,14.505285263061523,,,,,
2020-10-20,,,,,,,,,,,,,,,,,,,,,190.7497100830078,42.42925262451172,,,,140.64666748046875,14.440526962280273,,,,,
2020-10-21,,,,,,,,,,,,,,,,,,,,,191.45407104492188,42.05868911743164,,,,140.8800048828125,14.41894245147705,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,,,191.02952575683594,42.48854446411133,,,,141.92999267578125,15.260767936706543,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,,,,191.04881286621094,42.9554443359375,,,,140.2100067138672,15.01253890991211,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,,,186.28248596191406,42.844276428222656,,,,140.0933380126953,14.775097846984863,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,,,,183.37832641601562,42.52560043334961,,,,141.55999755859375,14.526870727539062,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,,,,174.51136779785156,41.73259353637695,,,,135.33999633789062,14.30022144317627,,,,,
