Date,AAPL,MSFT,AMZN,GOOGL,META
2023-07-26,192.35362243652344,332.0523376464844,128.14999389648438,128.384521484375,296.7406921386719
2023-07-27,191.0877227783203,325.1217041015625,128.25,128.5136260986328,309.8002014160156
2023-07-28,193.6689453125,332.6422424316406,132.2100067138672,131.6718292236328,323.4858093261719
2023-07-31,194.28208923339844,330.23370361328125,133.67999267578125,131.81089782714844,316.6479797363281
2023-08-01,193.4513702392578,330.6465759277344,131.69000244140625,130.64891052246094,320.7327880859375
2023-08-02,190.454833984375,321.95623779296875,128.2100067138672,127.5006103515625,312.38421630859375
2023-08-03,189.0603485107422,321.1304931640625,128.91000366210938,127.57012939453125,311.2711486816406
2023-08-04,179.981689453125,322.2314758300781,139.57000732421875,127.23246002197266,308.8262023925781
2023-08-07,176.87632751464844,324.5220031738281,142.22000122070312,130.6290283203125,314.6204528808594
2023-08-08,177.8158416748047,320.5307312011719,139.94000244140625,130.4999237060547,310.7245178222656
2023-08-09,176.22360229492188,316.77545166015625,137.85000610351562,128.77183532714844,303.34002685546875
2023-08-10,176.0060272216797,317.4635925292969,138.55999755859375,128.80165100097656,303.8667297363281
2023-08-11,176.06544494628906,315.5760498046875,138.41000366210938,128.6725311279297,299.7918701171875
2023-08-14,177.71925354003906,318.5547790527344,140.57000732421875,130.43040466308594,304.31396484375
2023-08-15,175.728759765625,316.4117126464844,137.6699981689453,128.89102172851562,300.0999450683594
2023-08-16,174.85731506347656,315.6432800292969,135.07000732421875,127.81842041015625,292.48687744140625
2023-08-17,172.3122100830078,312.175537109375,133.97999572753906,129.0300750732422,283.3432312011719
2023-08-18,172.79747009277344,311.781494140625,133.22000122070312,126.5869140625,281.5145568847656
2023-08-21,174.13436889648438,317.101318359375,134.67999267578125,127.49066925048828,288.1238098144531
2023-08-22,175.51087951660156,317.67266845703125,134.25,128.19583129882812,285.837890625
2023-08-23,179.36312866210938,322.145263671875,135.52000427246094,131.46327209472656,292.4372253417969
2023-08-24,174.6691436767578,315.2196350097656,131.83999633789062,128.89102172851562,284.99310302734375
2023-08-25,176.8775177001953,318.18499755859375,133.25999450683594,128.99034118652344,283.7507629394531
2023-08-28,178.4421844482422,318.894287109375,133.13999938964844,130.11257934570312,288.4815979003906
2023-08-29,182.33404541015625,323.5343322753906,134.91000366210938,133.64820861816406,296.16424560546875
2023-08-30,185.82980346679688,323.90869140625,135.07000732421875,134.94924926757812,293.2919616699219
2023-08-31,186.0476531982422,322.89404296875,138.00999450683594,135.23724365234375,294.07708740234375
2023-09-01,187.6222686767578,323.7806701660156,138.1199951171875,134.7307586669922,294.5640869140625
2023-09-04,187.6222686767578,323.7806701660156,138.1199951171875,134.7307586669922,294.5640869140625
2023-09-05,187.85992431640625,328.5979919433594,137.27000427246094,134.83998107910156,298.3110046386719
2023-09-06,181.1357879638672,327.9380187988281,135.36000061035156,133.5389862060547,297.3370056152344
2023-09-07,175.83767700195312,325.0120849609375,137.85000610351562,134.33348083496094,296.8401184082031
2023-09-08,176.45167541503906,329.3073425292969,138.22999572753906,135.44581604003906,296.0648498535156
2023-09-11,177.62020874023438,332.9228820800781,143.10000610351562,135.98211669921875,305.6756286621094
2023-09-12,174.5899200439453,326.8444519042969,141.22999572753906,134.4129180908203,299.811767578125
2023-09-13,172.52017211914062,331.07073974609375,144.85000610351562,135.77357482910156,303.1908874511719
2023-09-14,174.03533935546875,333.6716003417969,144.72000122070312,137.15403747558594,309.81011962890625
2023-09-15,173.31240844726562,325.3175048828125,140.38999938964844,136.45883178710938,298.4700622558594
2023-09-18,176.24371337890625,324.1746520996094,139.97999572753906,137.26329040527344,300.6962890625
2023-09-19,177.33303833007812,323.7707824707031,137.6300048828125,137.0944366455078,303.2008972167969
2023-09-20,173.7877655029297,316.0077819824219,135.2899932861328,132.82391357421875,297.833984375
2023-09-21,172.2428741455078,314.7861633300781,129.3300018310547,129.54652404785156,293.9180908203125
2023-09-22,173.09451293945312,312.3036193847656,129.1199951171875,129.35781860351562,297.24749755859375
2023-09-25,174.37203979492188,312.8257751464844,131.27000427246094,130.2119140625,298.9868469238281
2023-09-26,170.2919921875,307.5058898925781,125.9800033569336,127.68932342529297,297.1282653808594
2023-09-27,168.77684020996094,308.1462707519531,125.9800033569336,129.64581298828125,295.9157409667969
2023-09-28,169.03431701660156,308.9836120605469,125.9800033569336,131.40370178222656,302.0976257324219
2023-09-29,169.54930114746094,311.06231689453125,127.12000274658203,129.963623046875,298.3706359863281
